xmin=-15,xmax=15
ymin=-22.5,ymax=22.5
zmin=-12.5,zmax=12.5
5.940001, -14.52, -11.039
6.049999, -14.52, -11.1
6.16, -14.52, -11.156
6.27, -14.52, -11.209
6.380001, -14.52, -11.285
6.49, -14.52, -11.347
6.6, -14.52, -11.396
6.710001, -14.52, -11.444
6.82, -14.52, -11.489
6.93, -14.52, -11.551
7.040001, -14.52, -11.622
7.15, -14.52, -11.697
7.26, -14.52, -11.76
7.370001, -14.52, -11.791
7.48, -14.52, -11.886
7.59, -14.52, -11.921
7.700001, -14.52, -11.976
7.809999, -14.52, -12.021
7.92, -14.52, -12.075
8.030001, -14.52, -12.139
8.139999, -14.52, -12.209
8.25, -14.52, -12.268
8.360001, -14.52, -12.306
8.469999, -14.52, -12.395
8.58, -14.52, -12.469
-12.43, -14.41, -2.389
-11.88, -14.41, -2.631
-11.33, -14.41, -2.853
-11.22, -14.41, -2.916
-11.11, -14.41, -2.944
-11, -14.41, -3.005
-10.89, -14.41, -3.035
-10.45, -14.41, -3.223
-10.34, -14.41, -3.272
-10.23, -14.41, -3.306
-10.12, -14.41, -3.382
-10.01, -14.41, -3.422
-9.9, -14.41, -3.427
-9.79, -14.41, -3.497
-9.68, -14.41, -3.568
-9.57, -14.41, -3.568
-9.459999, -14.41, -3.654
-9.35, -14.41, -3.697
-9.24, -14.41, -3.736
-9.129999, -14.41, -3.772
-9.02, -14.41, -3.836
-8.91, -14.41, -3.878
-8.799999, -14.41, -3.942
-8.69, -14.41, -3.988
-8.03, -14.41, -4.253
-7.92, -14.41, -4.296
-7.48, -14.41, -4.531
-6.929999, -14.41, -4.772
-6.82, -14.41, -4.818
-6.71, -14.41, -4.88
-6.16, -14.41, -5.144
-6.05, -14.41, -5.18
-5.5, -14.41, -5.429
-5.389999, -14.41, -5.491
-5.28, -14.41, -5.524
-5.17, -14.41, -5.554
-5.059999, -14.41, -5.612
-4.95, -14.41, -5.658
-4.84, -14.41, -5.714
-4.73, -14.41, -5.786
-4.62, -14.41, -5.84
-4.51, -14.41, -5.904
-4.4, -14.41, -5.954
-4.29, -14.41, -5.98
-4.179999, -14.41, -6.03
-4.07, -14.41, -6.088
-3.96, -14.41, -6.143
-3.849999, -14.41, -6.186
-3.74, -14.41, -6.241
-3.63, -14.41, -6.283
-3.52, -14.41, -6.327
-3.41, -14.41, -6.361001
-3.3, -14.41, -6.439
-3.19, -14.41, -6.495
-3.08, -14.41, -6.549
-2.969999, -14.41, -6.59
-2.86, -14.41, -6.634
-2.75, -14.41, -6.712
-2.639999, -14.41, -6.767
-2.53, -14.41, -6.814
-2.42, -14.41, -6.846
-2.309999, -14.41, -6.892
-2.2, -14.41, -6.956
-2.09, -14.41, -7.026
-1.98, -14.41, -7.08
-1.87, -14.41, -7.124001
-1.76, -14.41, -7.176
-1.65, -14.41, -7.228
-1.54, -14.41, -7.274
-1.429999, -14.41, -7.345
-1.32, -14.41, -7.392
-1.21, -14.41, -7.43
-1.099999, -14.41, -7.486001
-0.9899998, -14.41, -7.553
-0.8800001, -14.41, -7.593
-0.7699995, -14.41, -7.655
-0.6599998, -14.41, -7.699
-0.5500002, -14.41, -7.77
-0.4399996, -14.41, -7.835001
-0.3299999, -14.41, -7.881001
-0.2199993, -14.41, -7.940001
-0.1099997, -14.41, -7.987
0, -14.41, -8.028001
0.1100006, -14.41, -8.079
0.2200003, -14.41, -8.142
0.3299999, -14.41, -8.198
0.4400005, -14.41, -8.245001
0.5500002, -14.41, -8.305
0.6599998, -14.41, -8.361
0.7700005, -14.41, -8.413
0.8800001, -14.41, -8.477
0.9899998, -14.41, -8.532001
1.1, -14.41, -8.573
1.210001, -14.41, -8.623
1.32, -14.41, -8.686001
1.43, -14.41, -8.733001
1.540001, -14.41, -8.798
1.65, -14.41, -8.871
1.76, -14.41, -8.937
1.870001, -14.41, -8.975
1.98, -14.41, -9.007
2.09, -14.41, -9.062
2.200001, -14.41, -9.115001
2.309999, -14.41, -9.177
2.42, -14.41, -9.252001
2.530001, -14.41, -9.312
2.639999, -14.41, -9.348001
2.75, -14.41, -9.394
2.860001, -14.41, -9.469001
2.969999, -14.41, -9.526
3.08, -14.41, -9.566
3.190001, -14.41, -9.624001
3.300001, -14.41, -9.682
3.41, -14.41, -9.734
3.52, -14.41, -9.784
3.630001, -14.41, -9.834001
3.74, -14.41, -9.89
3.85, -14.41, -9.954
3.960001, -14.41, -10.039
4.07, -14.41, -10.086
4.18, -14.41, -10.144
4.290001, -14.41, -10.202
4.4, -14.41, -10.256
4.51, -14.41, -10.3
4.620001, -14.41, -10.352
4.73, -14.41, -10.416
4.84, -14.41, -10.477
4.950001, -14.41, -10.523
5.059999, -14.41, -10.559
5.17, -14.41, -10.606
5.280001, -14.41, -10.694
5.389999, -14.41, -10.763
5.5, -14.41, -10.83
5.610001, -14.41, -10.874
5.719999, -14.41, -10.922
5.83, -14.41, -10.974
5.940001, -14.41, -11.034
6.049999, -14.41, -11.098
6.16, -14.41, -11.149
6.27, -14.41, -11.208
6.380001, -14.41, -11.279
6.49, -14.41, -11.36
6.6, -14.41, -11.389
6.710001, -14.41, -11.435
6.82, -14.41, -11.49
6.93, -14.41, -11.547
7.040001, -14.41, -11.613
7.15, -14.41, -11.672
7.26, -14.41, -11.707
7.370001, -14.41, -11.78
7.48, -14.41, -11.856
7.59, -14.41, -11.921
7.700001, -14.41, -11.948
7.809999, -14.41, -11.998
7.92, -14.41, -12.065
8.030001, -14.41, -12.135
8.139999, -14.41, -12.203
8.25, -14.41, -12.252
8.360001, -14.41, -12.3
8.469999, -14.41, -12.396
8.58, -14.41, -12.468
-12.43, -14.3, -2.39
-11.88, -14.3, -2.637
-11.33, -14.3, -2.831
-11.22, -14.3, -2.894
-11.11, -14.3, -2.938
-11, -14.3, -2.994
-10.89, -14.3, -3.035
-10.45, -14.3, -3.221
-10.34, -14.3, -3.267
-10.23, -14.3, -3.32
-10.12, -14.3, -3.359
-10.01, -14.3, -3.422
-9.9, -14.3, -3.459
-9.79, -14.3, -3.492
-9.68, -14.3, -3.543
-9.57, -14.3, -3.575
-9.459999, -14.3, -3.665
-9.02, -14.3, -3.849
-8.91, -14.3, -3.885
-8.799999, -14.3, -3.94
-8.69, -14.3, -3.992
-7.92, -14.3, -4.321
-7.48, -14.3, -4.524
-6.929999, -14.3, -4.762
-6.82, -14.3, -4.809
-6.71, -14.3, -4.875
-5.719999, -14.3, -5.333
-5.61, -14.3, -5.402
-5.5, -14.3, -5.45
-5.17, -14.3, -5.549
-5.059999, -14.3, -5.622
-4.95, -14.3, -5.694
-4.84, -14.3, -5.722
-4.73, -14.3, -5.766
-4.62, -14.3, -5.816
-4.51, -14.3, -5.869
-4.4, -14.3, -5.935
-4.29, -14.3, -6.009
-4.179999, -14.3, -6.051
-4.07, -14.3, -6.093
-3.96, -14.3, -6.137
-3.849999, -14.3, -6.187
-3.74, -14.3, -6.224
-3.63, -14.3, -6.267
-3.52, -14.3, -6.32
-3.41, -14.3, -6.359
-3.3, -14.3, -6.429
-3.19, -14.3, -6.494
-3.08, -14.3, -6.543
-2.969999, -14.3, -6.588
-2.86, -14.3, -6.658
-2.75, -14.3, -6.72
-2.639999, -14.3, -6.764
-2.53, -14.3, -6.821
-2.42, -14.3, -6.856
-2.309999, -14.3, -6.89
-2.2, -14.3, -6.95
-2.09, -14.3, -7.012001
-1.98, -14.3, -7.062
-1.87, -14.3, -7.117
-1.76, -14.3, -7.18
-1.65, -14.3, -7.228
-1.54, -14.3, -7.266
-1.429999, -14.3, -7.312
-1.32, -14.3, -7.364
-1.21, -14.3, -7.395
-1.099999, -14.3, -7.467
-0.9899998, -14.3, -7.549
-0.8800001, -14.3, -7.607
-0.7699995, -14.3, -7.654
-0.6599998, -14.3, -7.705
-0.5500002, -14.3, -7.77
-0.4399996, -14.3, -7.82
-0.3299999, -14.3, -7.873
-0.2199993, -14.3, -7.934
-0.1099997, -14.3, -7.988
0, -14.3, -8.037001
0.1100006, -14.3, -8.089001
0.2200003, -14.3, -8.14
0.3299999, -14.3, -8.191
0.4400005, -14.3, -8.237
0.5500002, -14.3, -8.299001
0.6599998, -14.3, -8.365001
0.7700005, -14.3, -8.423
0.8800001, -14.3, -8.467
0.9899998, -14.3, -8.509001
1.1, -14.3, -8.581
1.210001, -14.3, -8.633
1.32, -14.3, -8.695001
1.43, -14.3, -8.739
1.540001, -14.3, -8.797001
1.65, -14.3, -8.85
1.76, -14.3, -8.902
1.870001, -14.3, -8.955001
1.98, -14.3, -9.003
2.09, -14.3, -9.061001
2.200001, -14.3, -9.133
2.309999, -14.3, -9.183001
2.42, -14.3, -9.247001
2.530001, -14.3, -9.303
2.639999, -14.3, -9.335
2.75, -14.3, -9.385
2.860001, -14.3, -9.467
2.969999, -14.3, -9.523001
3.08, -14.3, -9.571
3.190001, -14.3, -9.626
3.300001, -14.3, -9.679001
3.41, -14.3, -9.728001
3.52, -14.3, -9.779
3.630001, -14.3, -9.831
3.74, -14.3, -9.892
3.85, -14.3, -9.967
3.960001, -14.3, -10.019
4.07, -14.3, -10.081
4.18, -14.3, -10.128
4.290001, -14.3, -10.172
4.4, -14.3, -10.231
4.51, -14.3, -10.301
4.620001, -14.3, -10.36
4.73, -14.3, -10.412
4.84, -14.3, -10.464
4.950001, -14.3, -10.515
5.059999, -14.3, -10.584
5.17, -14.3, -10.647
5.280001, -14.3, -10.707
5.389999, -14.3, -10.748
5.5, -14.3, -10.813
5.610001, -14.3, -10.862
5.719999, -14.3, -10.919
5.83, -14.3, -10.969
5.940001, -14.3, -11.029
6.049999, -14.3, -11.098
6.16, -14.3, -11.142
6.27, -14.3, -11.202
6.380001, -14.3, -11.259
6.49, -14.3, -11.325
6.6, -14.3, -11.378
6.710001, -14.3, -11.44
6.82, -14.3, -11.501
6.93, -14.3, -11.55
7.040001, -14.3, -11.61
7.15, -14.3, -11.674
7.26, -14.3, -11.713
7.370001, -14.3, -11.774
7.48, -14.3, -11.866
7.59, -14.3, -11.953
7.700001, -14.3, -12.001
7.809999, -14.3, -12.053
7.92, -14.3, -12.103
8.030001, -14.3, -12.16
8.139999, -14.3, -12.222
8.25, -14.3, -12.269
8.360001, -14.3, -12.31
8.469999, -14.3, -12.372
8.58, -14.3, -12.456
-12.43, -14.19, -2.361
-11.88, -14.19, -2.619
-11.22, -14.19, -2.87
-11.11, -14.19, -2.935
-11, -14.19, -2.979
-10.45, -14.19, -3.208
-10.34, -14.19, -3.263
-10.23, -14.19, -3.319
-10.12, -14.19, -3.336
-10.01, -14.19, -3.406
-9.9, -14.19, -3.462
-9.79, -14.19, -3.472
-9.68, -14.19, -3.507
-9.57, -14.19, -3.57
-9.459999, -14.19, -3.651
-9.02, -14.19, -3.847
-8.91, -14.19, -3.886
-8.799999, -14.19, -3.908
-8.69, -14.19, -3.972
-6.929999, -14.19, -4.764
-6.82, -14.19, -4.808
-6.71, -14.19, -4.845
-6.599999, -14.19, -4.906
-6.49, -14.19, -4.964
-5.719999, -14.19, -5.323
-5.61, -14.19, -5.395
-5.5, -14.19, -5.438
-5.17, -14.19, -5.567
-5.059999, -14.19, -5.607
-4.95, -14.19, -5.674
-4.84, -14.19, -5.733
-4.73, -14.19, -5.766
-4.62, -14.19, -5.833
-4.51, -14.19, -5.889
-4.4, -14.19, -5.917
-4.29, -14.19, -5.98
-4.179999, -14.19, -6.049
-4.07, -14.19, -6.088
-3.96, -14.19, -6.132
-3.849999, -14.19, -6.182
-3.74, -14.19, -6.219
-3.63, -14.19, -6.27
-3.52, -14.19, -6.332
-3.41, -14.19, -6.375
-3.3, -14.19, -6.438
-3.19, -14.19, -6.49
-3.08, -14.19, -6.542
-2.969999, -14.19, -6.585001
-2.86, -14.19, -6.659
-2.75, -14.19, -6.714
-2.639999, -14.19, -6.753
-2.53, -14.19, -6.813
-2.42, -14.19, -6.861001
-2.309999, -14.19, -6.898
-2.2, -14.19, -6.956
-2.09, -14.19, -7.016
-1.98, -14.19, -7.063
-1.87, -14.19, -7.112
-1.76, -14.19, -7.172
-1.65, -14.19, -7.229001
-1.54, -14.19, -7.273
-1.429999, -14.19, -7.333
-1.32, -14.19, -7.369
-1.21, -14.19, -7.425
-1.099999, -14.19, -7.47
-0.9899998, -14.19, -7.545001
-0.8800001, -14.19, -7.594
-0.7699995, -14.19, -7.643
-0.6599998, -14.19, -7.68
-0.5500002, -14.19, -7.743001
-0.4399996, -14.19, -7.808001
-0.3299999, -14.19, -7.863
-0.2199993, -14.19, -7.925
-0.1099997, -14.19, -7.98
0, -14.19, -8.043
0.1100006, -14.19, -8.099
0.2200003, -14.19, -8.144
0.3299999, -14.19, -8.193001
0.4400005, -14.19, -8.243
0.5500002, -14.19, -8.302
0.6599998, -14.19, -8.370001
0.7700005, -14.19, -8.426001
0.8800001, -14.19, -8.46
0.9899998, -14.19, -8.514
1.1, -14.19, -8.577001
1.210001, -14.19, -8.635
1.32, -14.19, -8.693001
1.43, -14.19, -8.739
1.540001, -14.19, -8.797001
1.65, -14.19, -8.843
1.76, -14.19, -8.903001
1.870001, -14.19, -8.956
1.98, -14.19, -8.999001
2.09, -14.19, -9.055
2.200001, -14.19, -9.101001
2.309999, -14.19, -9.161
2.42, -14.19, -9.229
2.530001, -14.19, -9.287001
2.639999, -14.19, -9.303
2.75, -14.19, -9.402
2.860001, -14.19, -9.451
2.969999, -14.19, -9.503
3.08, -14.19, -9.563001
3.190001, -14.19, -9.615001
3.300001, -14.19, -9.664001
3.41, -14.19, -9.727
3.52, -14.19, -9.789001
3.630001, -14.19, -9.84
3.74, -14.19, -9.906
3.85, -14.19, -9.969001
3.960001, -14.19, -10
4.07, -14.19, -10.081
4.18, -14.19, -10.121
4.290001, -14.19, -10.175
4.4, -14.19, -10.225
4.51, -14.19, -10.289
4.620001, -14.19, -10.354
4.73, -14.19, -10.407
4.84, -14.19, -10.459
4.950001, -14.19, -10.519
5.059999, -14.19, -10.572
5.17, -14.19, -10.638
5.280001, -14.19, -10.683
5.389999, -14.19, -10.742
5.5, -14.19, -10.807
5.610001, -14.19, -10.862
5.719999, -14.19, -10.932
5.83, -14.19, -10.985
5.940001, -14.19, -11.029
6.049999, -14.19, -11.082
6.16, -14.19, -11.123
6.27, -14.19, -11.178
6.380001, -14.19, -11.239
6.49, -14.19, -11.296
6.6, -14.19, -11.369
6.710001, -14.19, -11.442
6.82, -14.19, -11.507
6.93, -14.19, -11.563
7.040001, -14.19, -11.618
7.15, -14.19, -11.674
7.26, -14.19, -11.726
7.370001, -14.19, -11.78
7.48, -14.19, -11.857
7.59, -14.19, -11.914
7.700001, -14.19, -11.991
7.809999, -14.19, -12.039
7.92, -14.19, -12.076
8.030001, -14.19, -12.136
8.139999, -14.19, -12.213
8.25, -14.19, -12.264
8.360001, -14.19, -12.293
8.469999, -14.19, -12.363
8.58, -14.19, -12.423
-11.88, -14.08, -2.594
-11.22, -14.08, -2.866
-11.11, -14.08, -2.91
-11, -14.08, -2.95
-10.45, -14.08, -3.188
-10.34, -14.08, -3.262
-10.23, -14.08, -3.3
-10.12, -14.08, -3.341
-10.01, -14.08, -3.387
-9.9, -14.08, -3.437
-9.79, -14.08, -3.462
-9.68, -14.08, -3.504
-9.57, -14.08, -3.573
-9.459999, -14.08, -3.635
-9.35, -14.08, -3.667
-9.24, -14.08, -3.723
-9.129999, -14.08, -3.764
-9.02, -14.08, -3.814
-8.91, -14.08, -3.869
-8.799999, -14.08, -3.899
-8.69, -14.08, -3.981
-8.58, -14.08, -4.056
-8.469999, -14.08, -4.094
-8.36, -14.08, -4.11
-8.25, -14.08, -4.127
-8.139999, -14.08, -4.194
-6.929999, -14.08, -4.758
-6.82, -14.08, -4.836
-6.71, -14.08, -4.864
-6.27, -14.08, -5.08
-6.16, -14.08, -5.101
-5.719999, -14.08, -5.311
-5.61, -14.08, -5.378
-5.5, -14.08, -5.434
-4.73, -14.08, -5.746
-4.62, -14.08, -5.81
-4.51, -14.08, -5.868001
-4.4, -14.08, -5.911
-4.29, -14.08, -5.967
-4.179999, -14.08, -6.026
-4.07, -14.08, -6.07
-3.96, -14.08, -6.139
-3.849999, -14.08, -6.193
-3.74, -14.08, -6.231
-3.63, -14.08, -6.285
-3.52, -14.08, -6.34
-3.41, -14.08, -6.368001
-3.3, -14.08, -6.418
-3.19, -14.08, -6.489
-3.08, -14.08, -6.55
-2.969999, -14.08, -6.586
-2.86, -14.08, -6.651
-2.75, -14.08, -6.695
-2.639999, -14.08, -6.739
-2.53, -14.08, -6.793
-2.42, -14.08, -6.851
-2.309999, -14.08, -6.906
-2.2, -14.08, -6.974
-2.09, -14.08, -7.024
-1.98, -14.08, -7.061
-1.87, -14.08, -7.108
-1.76, -14.08, -7.165
-1.65, -14.08, -7.237
-1.54, -14.08, -7.277
-1.429999, -14.08, -7.32
-1.32, -14.08, -7.379
-1.21, -14.08, -7.441
-1.099999, -14.08, -7.496
-0.9899998, -14.08, -7.536
-0.8800001, -14.08, -7.602
-0.7699995, -14.08, -7.644001
-0.6599998, -14.08, -7.721
-0.5500002, -14.08, -7.773
-0.4399996, -14.08, -7.81
-0.3299999, -14.08, -7.855
-0.2199993, -14.08, -7.895
-0.1099997, -14.08, -7.963
0, -14.08, -8.022
0.1100006, -14.08, -8.077001
0.2200003, -14.08, -8.142
0.3299999, -14.08, -8.198
0.4400005, -14.08, -8.252001
0.5500002, -14.08, -8.308001
0.6599998, -14.08, -8.361
0.7700005, -14.08, -8.400001
0.8800001, -14.08, -8.453
0.9899998, -14.08, -8.531
1.1, -14.08, -8.567
1.210001, -14.08, -8.631001
1.32, -14.08, -8.687
1.43, -14.08, -8.741
1.540001, -14.08, -8.795
1.65, -14.08, -8.843
1.76, -14.08, -8.900001
1.870001, -14.08, -8.954
1.98, -14.08, -9.007
2.09, -14.08, -9.06
2.200001, -14.08, -9.109
2.309999, -14.08, -9.169001
2.42, -14.08, -9.22
2.530001, -14.08, -9.264001
2.639999, -14.08, -9.319
2.75, -14.08, -9.391001
2.860001, -14.08, -9.444
2.969999, -14.08, -9.508
3.08, -14.08, -9.567
3.190001, -14.08, -9.605
3.300001, -14.08, -9.645
3.41, -14.08, -9.717
3.52, -14.08, -9.789001
3.630001, -14.08, -9.838
3.74, -14.08, -9.899
3.85, -14.08, -9.951
3.960001, -14.08, -9.998
4.07, -14.08, -10.073
4.18, -14.08, -10.118
4.290001, -14.08, -10.18
4.4, -14.08, -10.228
4.51, -14.08, -10.282
4.620001, -14.08, -10.342
4.73, -14.08, -10.394
4.84, -14.08, -10.45
4.950001, -14.08, -10.515
5.059999, -14.08, -10.568
5.17, -14.08, -10.636
5.280001, -14.08, -10.7
5.389999, -14.08, -10.755
5.5, -14.08, -10.793
5.610001, -14.08, -10.845
5.719999, -14.08, -10.912
5.83, -14.08, -10.961
5.940001, -14.08, -11.004
6.049999, -14.08, -11.059
6.16, -14.08, -11.108
6.27, -14.08, -11.175
6.380001, -14.08, -11.262
6.49, -14.08, -11.334
6.6, -14.08, -11.379
6.710001, -14.08, -11.439
6.82, -14.08, -11.503
6.93, -14.08, -11.567
7.040001, -14.08, -11.614
7.15, -14.08, -11.66
7.26, -14.08, -11.73
7.370001, -14.08, -11.793
7.48, -14.08, -11.851
7.59, -14.08, -11.901
7.700001, -14.08, -11.976
7.809999, -14.08, -12.041
7.92, -14.08, -12.081
8.030001, -14.08, -12.14
8.139999, -14.08, -12.221
8.25, -14.08, -12.284
8.360001, -14.08, -12.317
8.469999, -14.08, -12.378
8.58, -14.08, -12.432
-12.32, -13.97, -2.43
-11.22, -13.97, -2.849
-11.11, -13.97, -2.907
-11, -13.97, -2.961
-10.45, -13.97, -3.161
-10.34, -13.97, -3.234
-10.23, -13.97, -3.306
-10.12, -13.97, -3.343
-10.01, -13.97, -3.393
-9.9, -13.97, -3.445
-9.79, -13.97, -3.471
-9.68, -13.97, -3.533
-9.57, -13.97, -3.584
-9.459999, -13.97, -3.636
-9.35, -13.97, -3.659
-9.24, -13.97, -3.713
-9.129999, -13.97, -3.749
-9.02, -13.97, -3.799
-8.91, -13.97, -3.846
-8.799999, -13.97, -3.907
-8.69, -13.97, -3.981
-8.58, -13.97, -4.028
-8.469999, -13.97, -4.084
-8.36, -13.97, -4.108
-8.25, -13.97, -4.148
-8.139999, -13.97, -4.201
-6.929999, -13.97, -4.791
-6.82, -13.97, -4.814
-6.71, -13.97, -4.864
-6.27, -13.97, -5.057
-6.16, -13.97, -5.097
-6.05, -13.97, -5.142
-5.94, -13.97, -5.213
-5.5, -13.97, -5.44
-4.73, -13.97, -5.753
-4.62, -13.97, -5.802
-4.51, -13.97, -5.857
-4.4, -13.97, -5.911
-4.29, -13.97, -5.948
-4.179999, -13.97, -6.012
-4.07, -13.97, -6.079
-3.96, -13.97, -6.133
-3.849999, -13.97, -6.195
-3.74, -13.97, -6.23
-3.63, -13.97, -6.268
-3.52, -13.97, -6.338
-3.41, -13.97, -6.385
-3.3, -13.97, -6.403
-3.19, -13.97, -6.481
-3.08, -13.97, -6.514
-2.969999, -13.97, -6.567
-2.86, -13.97, -6.627
-2.75, -13.97, -6.672
-2.639999, -13.97, -6.726
-2.53, -13.97, -6.787
-2.42, -13.97, -6.848001
-2.309999, -13.97, -6.907001
-2.2, -13.97, -6.973001
-2.09, -13.97, -7.012001
-1.98, -13.97, -7.046
-1.87, -13.97, -7.104001
-1.76, -13.97, -7.161
-1.65, -13.97, -7.222
-1.54, -13.97, -7.27
-1.429999, -13.97, -7.306
-1.32, -13.97, -7.371
-1.21, -13.97, -7.443
-1.099999, -13.97, -7.491
-0.9899998, -13.97, -7.57
-0.8800001, -13.97, -7.6
-0.7699995, -13.97, -7.644001
-0.6599998, -13.97, -7.7
-0.5500002, -13.97, -7.742001
-0.4399996, -13.97, -7.786
-0.3299999, -13.97, -7.846
-0.2199993, -13.97, -7.903
-0.1099997, -13.97, -7.963
0, -13.97, -8.030001
0.1100006, -13.97, -8.082001
0.2200003, -13.97, -8.13
0.3299999, -13.97, -8.193001
0.4400005, -13.97, -8.249001
0.5500002, -13.97, -8.294001
0.6599998, -13.97, -8.325001
0.7700005, -13.97, -8.362
0.8800001, -13.97, -8.426001
0.9899998, -13.97, -8.514
1.1, -13.97, -8.559
1.210001, -13.97, -8.628
1.32, -13.97, -8.684
1.43, -13.97, -8.749001
1.540001, -13.97, -8.798
1.65, -13.97, -8.846001
1.76, -13.97, -8.898001
1.870001, -13.97, -8.951
1.98, -13.97, -9.006001
2.09, -13.97, -9.064
2.200001, -13.97, -9.117001
2.309999, -13.97, -9.171
2.42, -13.97, -9.235001
2.530001, -13.97, -9.274
2.639999, -13.97, -9.315001
2.75, -13.97, -9.382
2.860001, -13.97, -9.438001
2.969999, -13.97, -9.493
3.08, -13.97, -9.566
3.190001, -13.97, -9.624001
3.300001, -13.97, -9.653001
3.41, -13.97, -9.693001
3.52, -13.97, -9.765
3.630001, -13.97, -9.843
3.74, -13.97, -9.912001
3.85, -13.97, -9.966001
3.960001, -13.97, -9.995001
4.07, -13.97, -10.046
4.18, -13.97, -10.101
4.290001, -13.97, -10.166
4.4, -13.97, -10.232
4.51, -13.97, -10.292
4.620001, -13.97, -10.342
4.73, -13.97, -10.392
4.84, -13.97, -10.453
4.950001, -13.97, -10.518
5.059999, -13.97, -10.579
5.17, -13.97, -10.636
5.280001, -13.97, -10.709
5.389999, -13.97, -10.747
5.5, -13.97, -10.789
5.610001, -13.97, -10.847
5.719999, -13.97, -10.903
5.83, -13.97, -10.961
5.940001, -13.97, -11.026
6.049999, -13.97, -11.085
6.16, -13.97, -11.143
6.27, -13.97, -11.209
6.380001, -13.97, -11.272
6.49, -13.97, -11.322
6.6, -13.97, -11.409
6.710001, -13.97, -11.469
6.82, -13.97, -11.508
6.93, -13.97, -11.542
7.040001, -13.97, -11.583
7.15, -13.97, -11.645
7.26, -13.97, -11.727
7.370001, -13.97, -11.805
7.48, -13.97, -11.852
7.59, -13.97, -11.907
7.700001, -13.97, -11.964
7.809999, -13.97, -12.032
7.92, -13.97, -12.09
8.030001, -13.97, -12.147
8.139999, -13.97, -12.211
8.25, -13.97, -12.277
8.360001, -13.97, -12.334
8.469999, -13.97, -12.383
8.58, -13.97, -12.433
-12.32, -13.86, -2.412
-12.21, -13.86, -2.461
-12.1, -13.86, -2.519
-11.44, -13.86, -2.762
-11.33, -13.86, -2.804
-11.22, -13.86, -2.863
-11.11, -13.86, -2.918
-11, -13.86, -2.964
-10.89, -13.86, -2.995
-10.78, -13.86, -3.06
-10.67, -13.86, -3.111
-10.56, -13.86, -3.179
-10.45, -13.86, -3.158
-10.34, -13.86, -3.246
-10.23, -13.86, -3.297
-10.12, -13.86, -3.291
-10.01, -13.86, -3.354
-9.9, -13.86, -3.451
-9.79, -13.86, -3.487
-9.68, -13.86, -3.512
-9.57, -13.86, -3.554
-9.459999, -13.86, -3.62
-9.35, -13.86, -3.66
-9.24, -13.86, -3.706
-9.129999, -13.86, -3.757
-9.02, -13.86, -3.813
-8.91, -13.86, -3.835
-8.799999, -13.86, -3.914
-8.69, -13.86, -3.963
-8.58, -13.86, -4.001
-8.469999, -13.86, -4.032
-8.36, -13.86, -4.079
-8.25, -13.86, -4.162
-8.139999, -13.86, -4.207
-7.59, -13.86, -4.457
-6.929999, -13.86, -4.749
-6.82, -13.86, -4.817
-6.71, -13.86, -4.871
-6.27, -13.86, -5.067
-6.16, -13.86, -5.102
-4.73, -13.86, -5.753
-4.62, -13.86, -5.798
-4.51, -13.86, -5.852
-4.4, -13.86, -5.898
-4.29, -13.86, -5.943
-4.179999, -13.86, -6.003
-4.07, -13.86, -6.066
-3.96, -13.86, -6.121
-3.849999, -13.86, -6.182
-3.74, -13.86, -6.231
-3.63, -13.86, -6.267
-3.52, -13.86, -6.322001
-3.41, -13.86, -6.373
-3.3, -13.86, -6.412
-3.19, -13.86, -6.482
-3.08, -13.86, -6.552001
-2.969999, -13.86, -6.581
-2.86, -13.86, -6.629
-2.75, -13.86, -6.673
-2.639999, -13.86, -6.714
-2.53, -13.86, -6.783
-2.42, -13.86, -6.843
-2.309999, -13.86, -6.89
-2.2, -13.86, -6.938
-2.09, -13.86, -6.985
-1.98, -13.86, -7.031
-1.87, -13.86, -7.095
-1.76, -13.86, -7.153
-1.65, -13.86, -7.192
-1.54, -13.86, -7.258
-1.429999, -13.86, -7.304
-1.32, -13.86, -7.352
-1.21, -13.86, -7.432
-1.099999, -13.86, -7.478
-0.9899998, -13.86, -7.56
-0.8800001, -13.86, -7.587
-0.7699995, -13.86, -7.638
-0.6599998, -13.86, -7.692
-0.5500002, -13.86, -7.75
-0.4399996, -13.86, -7.789001
-0.3299999, -13.86, -7.851
-0.2199993, -13.86, -7.899
-0.1099997, -13.86, -7.954
0, -13.86, -8.015
0.1100006, -13.86, -8.076
0.2200003, -13.86, -8.13
0.3299999, -13.86, -8.176001
0.4400005, -13.86, -8.23
0.5500002, -13.86, -8.288
0.6599998, -13.86, -8.331
0.7700005, -13.86, -8.381001
0.8800001, -13.86, -8.439
0.9899998, -13.86, -8.481
1.1, -13.86, -8.554001
1.210001, -13.86, -8.624001
1.32, -13.86, -8.68
1.43, -13.86, -8.747001
1.540001, -13.86, -8.799001
1.65, -13.86, -8.848001
1.76, -13.86, -8.900001
1.870001, -13.86, -8.945001
1.98, -13.86, -8.998
2.09, -13.86, -9.059
2.200001, -13.86, -9.114
2.309999, -13.86, -9.165
2.42, -13.86, -9.228001
2.530001, -13.86, -9.281
2.639999, -13.86, -9.317
2.75, -13.86, -9.387
2.860001, -13.86, -9.441
2.969999, -13.86, -9.483001
3.08, -13.86, -9.555
3.190001, -13.86, -9.615001
3.300001, -13.86, -9.662001
3.41, -13.86, -9.719001
3.52, -13.86, -9.787001
